$Lewiston qdt year 2016 YC 06/21/22,
342.333,2.8266887
342.375,-0.409876133
342.417,2.1576887
342.458,-1.182125433
342.5,2.0721279
342.542,3.8571481
342.583,-3.021404433
342.625,27.8032197
342.667,8.302063133
342.708,-34.48836417
342.75,34.22979897
342.792,-23.0317003
342.833,-1.423070667
342.875,26.6386051
342.917,8.280691667
342.958,-37.93097837
343,-12.73444167
343.042,-5.851368433
343.083,-0.651368433
343.125,7.7790451
343.167,3.0735771
343.208,1.0688769
343.25,-2.864904433
343.292,-0.345904433
343.333,9.123658233
343.375,-1.372904433
343.417,3.4628318
343.458,-2.769809833
343.5,1.702134
343.542,1.7353137
343.583,3.1517081
343.625,-1.442097933
343.667,34.52836847
343.708,-34.80850883
343.75,2.356905833
343.792,2.311852567
343.833,3.602778
343.875,14.8696395
343.917,24.12372997
343.958,-40.08448507
344,-9.093942533
344.042,-11.45468987
344.083,3.2665483
344.125,6.635095567
344.167,1.5458769
344.208,1.695641
344.25,-3.163696833
344.292,3.5688769
344.333,-0.576904433
344.375,3.5728769
344.417,-1.396987733
344.458,2.2260451
344.5,3.3516856
344.542,-0.875184833
344.583,-3.329217633
344.625,26.1918226
344.667,14.01438593
344.708,-36.92657917
344.75,0.029464567
344.792,11.97103743
344.833,19.88090347
344.875,19.30188993
344.917,-45.65181477
344.958,5.6906003
345,2.482880167
345.042,0.5185777
345.083,12.72688017
345.125,7.187880167
345.167,1.699982833
345.208,7.05488017
345.25,-0.8933629
345.292,2.8825289
345.333,7.503358967
345.375,5.045426233
345.417,2.7545572
345.458,3.5577365
345.5,4.018859667
345.542,1.9734639
345.583,-0.347496233
345.625,22.5184507
345.667,24.2647039
345.708,-26.33805393
345.75,-3.3676898
345.792,22.82159413
345.833,0.778293167
345.875,9.6174862
345.917,-46.11543603
345.958,0.51742277
346,0.82974693
346.042,-14.35050157
346.083,5.0791237
346.125,9.0490855
346.167,2.4650855
346.208,0.3800855
346.25,1.6300855
346.292,-0.7584223
346.333,2.9585933
346.375,3.8010855
346.417,1.8397105
346.458,-2.340007133
346.5,1.5793793
346.542,0.2013124
346.583,37.4780839
346.625,-25.21061023
346.667,-5.6948656
346.708,3.855778533
346.75,-5.624625767
346.792,-5.679046933
346.833,3.4149764
346.875,27.82494457
346.917,-36.20082893
346.958,0.867975533
347,8.548578133
347.042,-3.684885233
347.083,4.919107867
347.125,3.1693735
347.167,2.296251
347.208,0.2010855
347.25,-1.150958033
347.292,1.234911
347.333,3.1970523
347.375,1.9003124
347.417,3.6995289
347.458,-1.124443133
347.5,2.586643
347.542,1.9611683
347.583,1.0451683
347.625,2.3221683
347.667,-0.278772833
347.708,1.369543633
347.75,5.251478933
347.792,25.28760667
347.833,16.74559433
347.875,-38.0659322
347.917,-11.26577413
347.958,-0.1926501
348,-11.94984807
348.042,14.1637249
348.083,7.973631433
348.125,0.6691683
348.167,-5.791729033
348.208,2.1161683
348.25,3.3431683
348.292,1.7542843
348.333,1.8865163
348.375,0.779433
348.417,0.8995163
348.458,-0.825096833
348.5,3.0515163
348.542,3.4125163
348.583,1.5378095
348.625,0.6432755
348.667,-2.746123333
348.708,24.0201421
348.75,19.42265883
348.792,-34.81752167
348.833,6.295967367
348.875,-6.699917633
348.917,0.9258446
348.958,9.42462593
349,2.715850733
349.042,-1.2753802
349.083,3.457625933
349.125,6.275625933
349.167,-0.4051554
349.208,8.122407267
349.25,5.243877033
349.292,3.251292233
349.333,-0.0611766
349.375,6.054178467
349.417,0.9258446
349.458,8.614625933
349.5,3.9512408
349.542,6.084930133
349.583,10.11617373
349.625,-2.6986962
349.667,-0.240555267
349.708,23.00320067
349.75,10.49455347
349.792,14.01566717
349.833,1.9263428
349.875,6.46791237
349.917,-47.76894257
349.958,0.337701033
350,3.439919167
350.042,-1.667044667
350.083,10.03023397
350.125,11.22943593
350.167,11.01773963
350.208,3.793759567
350.25,13.78454757
350.292,15.19329327
350.333,7.8983023
350.375,17.57061207
350.417,7.453293367
350.458,14.1451262
350.5,9.41885917
350.542,8.104732167
350.583,9.368263367
350.625,11.6187976
350.667,-1.237296267
350.708,19.1715398
350.75,8.7765826
350.792,8.519309
350.833,4.5284027
350.875,12.6828561
350.917,0.475727933
350.958,5.302310533
351,3.4131938
351.042,1.501777133
351.083,-5.5751534
351.125,10.08564127
351.167,3.492743933
351.208,3.492743933
351.25,10.59998167
351.292,0.1768466
351.333,4.780743933
351.375,3.010743933
351.417,3.602763933
351.458,4.504532233
351.5,6.056088933
351.542,-0.7544017
351.583,4.281393933
351.625,0.8024966
351.667,1.733393933
351.708,11.89236823
351.75,23.80963207
351.792,10.32566783
351.833,9.931125233
351.875,-34.42161187
351.917,-12.278985
351.958,-2.7261534
352,-3.8671534
352.042,9.1628466
352.083,3.824743933
352.125,4.466743933
352.167,0.4833105
352.208,4.6468466
352.25,1.6984393
352.292,2.7848466
352.333,4.434743933
352.375,2.1953105
352.417,1.2038466
352.458,4.304743933
352.5,3.3563487
352.542,0.0845935
352.583,1.0742718
352.625,3.8995778
352.667,-1.869408867
352.708,0.9643483
352.75,32.3944622
352.792,9.3501589
352.833,7.336354767
352.875,5.6810558
352.917,-41.73609307
352.958,-7.076375333
353,0.70974393
353.042,-15.99274267
353.083,11.3498466
353.125,8.0278466
353.167,5.894743933
353.208,-0.3281534
353.25,1.1438466
353.292,-4.370050733
353.333,3.492743933
353.375,-1.633050733
353.417,4.2975148
353.458,2.815688167
353.5,3.084300267
353.542,5.54922
353.583,2.9482781
353.625,4.894848933
353.667,0.8024966
353.708,19.666474
353.75,15.06247987
353.792,-1.31005827
353.833,9.675537633
353.875,-42.82160913
353.917,-6.56504413
353.958,2.96974393
354,-15.45705073
354.042,9.188413167
354.083,8.2088466
354.125,5.878336633
354.167,-4.9621534
354.208,0.6688466
354.25,0.422413167
354.292,1.9528466
354.333,2.1894393
354.375,1.5274496
354.417,2.1063105
354.458,-0.983065333
354.5,-19.71674143
354.542,0.3730486
354.583,-1.550417033
354.625,2.5564231
354.667,2.614705067
354.708,45.1257515
354.75,24.59792543
354.792,19.94413567
354.833,-40.64237587
354.875,-0.7280881
354.917,-9.943936733
354.958,-8.545936733
355,39.40569143
355.042,9.533138533
355.083,-6.71992903
355.125,2.566102633
355.167,6.3305106
355.208,-3.6492875
355.25,-42.07494487
355.292,-30.58319123
355.333,-5.48076053
355.375,11.0616532
355.417,8.092033967
355.458,3.276025967
355.5,14.509452
355.542,2.701032433
355.583,-8.94161277
355.625,27.01306047
355.667,2.8064265
355.708,-25.72099543
355.75,27.6577369
355.792,6.393822167
355.833,18.13660347
355.875,12.0260624
355.917,-22.59570683
355.958,-6.416142767
356,-3.142793233
356.042,-3.719367267
356.083,-2.938725467
356.125,4.7066363
356.167,-1.611973633
356.208,2.3596363
356.25,5.5586363
356.292,0.8194932
356.333,1.6268077
356.375,-4.943873167
356.417,6.66242227
356.458,10.98413607
356.5,9.4039203
356.542,-1.956695833
356.583,0.225997067
356.625,-3.0752979
356.667,-0.767869235
356.708,-9.550869235
356.75,2.632982533
356.792,-0.620040167
356.833,0.879826631
356.875,29.94882663
356.917,0.879826631
356.958,-30.15790557
357,-19.93193673
357.042,15.86828193
357.083,11.01027803
357.125,2.7910154
357.167,-2.3777004
357.208,-1.748936733
357.25,5.602625933
357.292,-1.595936733
357.333,-0.616819933
357.375,2.0836675
357.417,4.616585033
357.458,-1.175607282
357.5,43.24539272
357.542,-3.053607282
357.583,-34.35460728
357.625,-6.305293467
357.667,-2.603219633
357.708,1.746695433
357.75,0.560695433
357.792,7.506773867
357.833,-0.58847231
357.875,-5.51047231
357.917,-5.51047231
357.958,11.31943263
358,-10.1387282
358.042,-3.380936733
358.083,7.355407267
358.125,1.262625933
358.167,2.1440694
358.208,1.6106198
358.25,5.437625933
358.292,8.170407267
358.333,2.4748446
358.375,-1.658936733
358.417,1.5488446
358.458,1.698868067
358.5,3.3116061
358.542,33.52938183
358.583,-22.4294099
358.625,0.6529849
358.667,0.122054533
358.708,6.206978
358.75,-7.850748133
358.792,7.075722333
358.833,-4.319496767
358.875,-0.939282933
358.917,-1.030609867
358.958,6.361602767
359,-7.241936733
359.042,-1.595936733
359.083,12.11262593
359.125,3.1288446
359.167,-4.987936733
359.208,-1.6311554
359.25,15.4268576
359.292,3.863814267
359.333,-1.363471933
359.375,5.6997841
359.417,-3.180694767
359.458,2.7365999
359.5,-2.249879733
359.542,-0.723359833
359.583,1.2808892
359.625,3.4992435
359.667,-3.631427833
359.708,-10.7886093
359.75,-1.586802567
359.792,6.513751033
359.833,24.81590633
359.875,18.67523343
359.917,-43.6017322
359.958,1.022660367
360,-2.118050733
360.042,-1.713705733
360.083,7.1457643
360.125,1.987169133
360.167,-0.6315034
360.208,-1.2052714
360.25,4.8848446
360.292,0.1218446
360.333,1.1158446
360.375,-1.595936733
360.417,2.6468446
360.458,3.979080933
360.5,-1.595936733
360.542,3.1268446
360.583,1.8000942
360.625,-2.021857933
360.667,15.76382637
360.708,1.3664089
360.75,4.009277133
360.792,6.090516433
360.833,2.2470262
360.875,-22.1353157
360.917,1.207239667
360.958,-6.992882133
361,-1.760400733
361.042,8.5108446
361.083,2.625625933
361.125,-0.3571554
361.167,-3.982936733
361.208,1.3098446
361.25,4.318063267
361.292,-7.3012477
361.333,1.023030167
361.375,-0.988405833
361.417,14.81693947
361.458,-0.873198633
361.5,8.363670733
361.542,0.726711867
361.583,2.1506363
361.625,-0.6763637
361.667,21.3371307
361.708,17.65996517
361.75,0.68343393
361.792,-3.498159767
361.833,4.590833267
361.875,-39.5944331
361.917,-3.823542
361.958,-9.528597233
362,-7.809326367
362.042,15.92550993
362.083,0.6520694
362.125,-1.8033519
362.167,-0.445936733
362.208,1.7768163
362.25,-0.313838867
362.292,1.863262767
362.333,7.6220962
362.375,-1.325105733
362.417,0.9258163
362.458,2.7878363
362.5,2.1129468
362.542,3.683417633
362.583,-1.758350433
362.625,10.8608646
362.667,17.34507637
362.708,4.66556503
362.75,9.8975174
362.792,-26.25807683
362.833,-4.911991833
362.875,2.522336167
362.917,-15.83751933
362.958,2.983049367
363,-8.250400733
363.042,-1.595936733
363.083,8.8108163
363.125,0.8348163
363.167,0.0408163
363.208,1.5928163
363.25,-0.812936733
363.292,3.414713033
363.333,4.3232996
363.375,-1.678402933
363.417,0.1471556
363.458,22.494358
363.5,15.75735693
363.542,0.492684467
363.583,-2.413860233
363.625,-22.9677914
363.667,-13.14275237
363.708,-1.101531267
363.75,-1.926820267
363.792,-2.309532967
363.833,4.303437967
363.875,-7.689661467
363.917,1.228139067
363.958,-2.9012786
364,2.157804667
364.042,-0.531625533
364.083,5.359393933
364.125,2.0554966
364.167,-1.039400733
364.208,-5.723298067
364.25,7.450722267
364.292,4.414931833
364.333,10.0603379
364.375,-10.55291237
364.417,4.187836067
364.458,-5.047400733
364.5,-1.760400733
364.542,7.464625933
364.583,2.5421005
364.625,-1.661394633
364.667,30.3447862
364.708,-29.7175753
364.75,4.570398067
364.792,27.21871803
364.833,14.2123192
364.875,-45.28587387
364.917,1.88257567
364.958,-2.1887896
365,-4.323298067
365.042,8.2464966
365.083,1.4644966
365.125,-1.1245034
365.167,-0.4865034
365.208,3.4164966
365.25,-1.760400733
365.292,6.999625933
365.333,0.764838467
365.375,-4.654711933
365.417,3.447625933
365.458,4.4778446
365.5,-1.011414033
365.542,-0.083625
365.583,23.5076041
365.625,14.43768663
365.667,6.4331203
365.708,-31.79809233
365.75,-11.97418527
365.792,-4.044863367
365.833,-5.898664167
365.875,-0.3057471
365.917,-7.33122117
365.958,5.382327667
366,9.51616913
366.042,-9.695298067
366.083,1.8144966
366.125,0.8024966
366.167,-1.1335034
366.208,-0.152400733
366.25,6.366865267
366.292,11.51651467
366.333,1.809446933
366.375,-7.038295333
366.417,3.342190333
366.458,7.2247537
366.5,3.697534767
366.542,-1.376158933
366.583,3.679417633
366.625,2.7846363
366.667,0.7457434
366.708,22.6073573
366.75,7.405148467
366.792,3.277299067
366.833,-4.3751781
366.875,14.3258052
366.917,-42.70946927
366.958,-13.483501
367,6
