"$Flow file for segment 109, flow allocation from historic 2016 WHI Run YC 08/14/2023",,,
",,,",,,
JDAY,WdamL,WdamU,Spill
274.208,1.372,6.648,0
274.250,1.365,6.657,0
274.292,1.363,6.661,0
274.333,1.342,6.684,0
274.375,1.323,6.701,0
274.417,1.188,6.838,0
274.458,1.177,6.849,0
274.500,1.173,6.851,0
274.542,1.157,6.861,0
274.583,1.16,6.854,0
274.625,1.064,6.942,0
274.667,1.096,6.91,0
274.708,1.046,6.956,0
274.750,0.911,6.549,0
274.792,1.041,5.975,0
274.833,1.105,5.901,0
274.875,1.118,5.882,0
274.917,1.058,5.944,0
274.958,1.01,5.994,0
275.000,1.015,5.997,0
275.042,0.992,6.024,0
275.083,1.045,5.973,0
275.125,1.102,5.904,0
275.167,1.256,5.77,0
275.208,1.415,5.631,0
275.250,1.405,5.623,0
275.292,1.315,5.711,0
275.333,1.364,5.662,0
275.375,1.45,5.556,0
275.417,1.263,5.763,0
275.458,0.905,6.121,0
275.500,0.646,6.38,0
275.542,0.389,6.655,0
275.583,0.352,6.674,0
275.625,0.303,6.701,0
275.667,0.326,6.69,0
275.708,0.337,6.679,0
275.750,0.461,6.557,0
275.792,0.553,6.477,0
275.833,0.727,6.263,0
275.875,0.631,6.377,0
275.917,0.581,6.431,0
275.958,0.515,6.501,0
276.000,0.509,6.509,0
276.042,0.522,6.502,0
276.083,0.548,6.482,0
276.125,0.637,6.393,0
276.167,0.825,6.205,0
276.208,0.906,6.122,0
276.250,1.011,6.017,0
276.292,0.9,6.128,0
276.333,0.992,6.036,0
276.375,0.813,6.215,0
276.417,0.632,6.396,0
276.458,0.599,6.429,0
276.500,0.391,6.637,0
276.542,0.199,6.829,0
276.583,0.186,6.842,0
276.625,0.183,6.845,0
276.667,0.165,6.863,0
276.708,0.181,6.847,0
276.750,0.32,6.706,0
276.792,0.201,6.825,0
276.833,0.184,6.842,0
276.875,0.36,6.664,0
276.917,0.465,6.559,0
276.958,0.533,6.491,0
277.000,0.529,6.495,0
277.042,0.59,6.434,0
277.083,0.597,6.427,0
277.125,0.614,6.408,0
277.167,0.621,6.401,0
277.208,0.552,6.452,0
277.250,0.478,6.564,0
277.292,0.465,6.557,0
277.333,0.459,6.563,0
277.375,0.526,6.496,0
277.417,0.345,6.677,0
277.458,0.264,6.738,0
277.500,0.216,6.806,0
277.542,0.074,6.948,0
277.583,0.138,6.904,0
277.625,0.133,6.889,0
277.667,0.073,6.949,0
277.708,0.155,6.847,0
277.750,0.092,6.928,0
277.792,0.103,6.917,0
277.833,0.121,6.899,0
277.875,0.079,6.959,0
277.917,0.089,6.909,0
277.958,0.089,6.929,0
278.000,0.096,6.922,0
278.042,0.105,6.913,0
278.083,0.113,6.905,0
278.125,0.121,6.895,0
278.167,0.119,6.917,0
278.208,0.105,6.893,0
278.250,0.099,6.917,0
278.292,0.059,6.957,0
278.333,0.063,6.953,0
278.375,0.11,6.906,0
278.417,0.117,6.899,0
278.458,0,7.016,0
278.500,0,7.016,0
278.542,0,7.016,0
278.583,0,7.016,0
278.625,0,7.016,0
278.667,0,7.014,0
278.708,0,7.014,0
278.750,0,7.012,0
278.792,0,7.012,0
278.833,0,7.01,0
278.875,0,7.01,0
278.917,0,7.01,0
278.958,0,7.01,0
279.000,0,7.008,0
279.042,0,7.008,0
279.083,0,7.008,0
279.125,0,7.008,0
279.167,0,7.008,0
279.208,0,7.008,0
279.250,0.021,6.987,0
279.292,0.075,6.933,0
279.333,0.117,6.891,0
279.375,0.129,6.879,0
279.417,0.084,6.924,0
279.458,0,7.008,0
279.500,0,7.008,0
279.542,0,7.006,0
279.583,0,7.006,0
279.625,0,7.006,0
279.667,0,6.986,0
279.708,0,7.024,0
279.750,0,7.004,0
279.792,0,7.004,0
279.833,0,7.002,0
279.875,0,6.982,0
279.917,0,7,0
279.958,0,7,0
280.000,0,7.022,0
280.042,0,7.002,0
280.083,0,6.982,0
280.125,0,7.002,0
280.167,0,7.002,0
280.208,0,7.002,0
280.250,0,7.002,0
280.292,0,7.02,0
280.333,0.012,6.97,0
280.375,0,7,0
280.417,0,7,0
280.458,0,7,0
280.500,0,7,0
280.542,0,7,0
280.583,0,6.998,0
280.625,0,6.996,0
280.667,0,6.996,0
280.708,0,6.996,0
280.750,0,6.994,0
280.792,0,6.992,0
280.833,0,6.986,0
280.875,0,6.986,0
280.917,0,6.988,0
280.958,0,6.988,0
281.000,0,6.988,0
281.042,0,6.988,0
281.083,0,6.988,0
281.125,0,6.988,0
281.167,0,6.988,0
281.208,0,6.988,0
281.250,0,6.988,0
281.292,0,6.988,0
281.333,0,6.988,0
281.375,0,6.986,0
281.417,0,6.986,0
281.458,0,6.984,0
281.500,0,6.982,0
281.542,0,6.96,0
281.583,0,6.976,0
281.625,0,6.998,0
281.667,0,6.97,0
281.708,0,6.962,0
281.750,0,6.936,0
281.792,0,6.96,0
281.833,0,6.964,0
281.875,0,6.966,0
281.917,0,6.976,0
281.958,0,6.966,0
282.000,0,6.946,0
282.042,0,6.97,0
282.083,0,6.968,0
282.125,0,6.958,0
282.167,0,6.974,0
282.208,0,6.936,0
282.250,0,6.96,0
282.292,0,6.97,0
282.333,0,6.974,0
282.375,0,6.974,0
282.417,0,6.97,0
282.458,0,6.968,0
282.500,0,6.958,0
282.542,0,6.948,0
282.583,0,6.952,0
282.625,0,6.958,0
282.667,0,6.946,0
282.708,0,6.94,0
282.750,0,6.938,0
282.792,0,6.938,0
282.833,0,6.94,0
282.875,0,6.946,0
282.917,0,6.94,0
282.958,0,6.934,0
283.000,0,6.94,0
283.042,0,6.946,0
283.083,0,6.956,0
283.125,0,6.96,0
283.167,0,6.966,0
283.208,0,6.964,0
283.250,0,6.966,0
283.292,0,6.962,0
283.333,0,6.966,0
283.375,0,6.964,0
283.417,0,6.944,0
283.458,0,6.966,0
283.500,0,6.984,0
283.542,0,6.95,0
283.583,0,6.944,0
283.625,0,6.94,0
283.667,0,6.93,0
283.708,0,6.94,0
283.750,0,6.938,0
283.792,0,6.96,0
283.833,0,6.942,0
283.875,0,6.95,0
283.917,0,6.92,0
283.958,0,6.936,0
284.000,0,6.938,0
284.042,0,6.95,0
284.083,0,6.952,0
284.125,0,6.962,0
284.167,0,6.962,0
284.208,0,6.966,0
284.250,0,6.966,0
284.292,0,6.966,0
284.333,0,6.964,0
284.375,0,6.964,0
284.417,0,6.966,0
284.458,0,7.486,0
284.500,0,7.604,0
284.542,0,7.6,0
284.583,0,7.586,0
284.625,0,7.578,0
284.667,0,7.582,0
284.708,0,7.586,0
284.750,0,6.994,0
284.792,0,6.94,0
284.833,0,6.942,0
284.875,0,6.944,0
284.917,0,6.934,0
284.958,0,6.936,0
285.000,0,6.95,0
285.042,0,6.954,0
285.083,0,6.964,0
285.125,0,6.966,0
285.167,0,6.956,0
285.208,0,6.956,0
285.250,0,6.964,0
285.292,0,6.966,0
285.333,0.034,6.932,0
285.375,0.036,7.21,0
285.417,0,7.556,0
285.458,0,7.554,0
285.500,0,7.53,0
285.542,0,7.57,0
285.583,0,7.552,0
285.625,0,7.558,0
285.667,0,7.558,0
285.708,0,7.536,0
285.750,0,7.47,0
285.792,0,7.558,0
285.833,0,7.538,0
285.875,0,7.536,0
285.917,0,7.516,0
285.958,0,7.536,0
286.000,0,7.534,0
286.042,0,7.534,0
286.083,0,7.556,0
286.125,0,7.514,0
286.167,0,7.534,0
286.208,0,7.534,0
286.250,0.015,7.519,0
286.292,0.008,7.526,0
286.333,0.004,7.24,0
286.375,0.101,6.795,0
286.417,0,6.896,0
286.458,0,6.896,0
286.500,0,6.896,0
286.542,0,6.896,0
286.583,0,6.896,0
286.625,0,6.896,0
286.667,0,6.896,0
286.708,0,6.894,0
286.750,0,6.894,0
286.792,0,6.892,0
286.833,0,6.892,0
286.875,0,6.89,0
286.917,0,6.89,0
286.958,0,6.89,0
287.000,0,6.89,0
287.042,0,6.89,0
287.083,0,6.89,0
287.125,0,6.89,0
287.167,0,6.89,0
287.208,0,6.888,0
287.250,0,6.888,0
287.292,0,6.888,0
287.333,0,6.888,0
287.375,0,6.888,0
287.417,0,6.888,0
287.458,0,6.888,0
287.500,0,6.892,0
287.542,0,6.888,0
287.583,0,6.888,0
287.625,0,6.888,0
287.667,0,6.888,0
287.708,0,6.886,0
287.750,0,6.866,0
287.792,0,6.884,0
287.833,0,6.884,0
287.875,0,6.902,0
287.917,0,6.882,0
287.958,0,6.882,0
288.000,0,6.882,0
288.042,0,6.882,0
288.083,0,6.864,0
288.125,0,6.884,0
288.167,0,6.884,0
288.208,0,6.884,0
288.250,0,6.884,0
288.292,1.604,5.3,0
288.333,1.226,5.64,0
288.375,0.982,5.902,0
288.417,0.079,6.807,0
288.458,0,6.884,0
288.500,0,6.884,0
288.542,0,6.884,0
288.583,0,6.884,0
288.625,0,6.884,0
288.667,0,6.884,0
288.708,0,6.884,0
288.750,0,6.884,0
288.792,0,6.884,0
288.833,0,6.884,0
288.875,0,6.884,0
288.917,0,6.884,0
288.958,0,6.884,0
289.000,0,6.884,0
289.042,0,6.884,0
289.083,0,6.884,0
289.125,0,6.882,0
289.167,0,6.882,0
289.208,0,6.882,0
289.250,0,6.882,0
289.292,0,6.882,0
289.333,0,6.882,0
289.375,0,6.91,0
289.417,0,6.898,0
289.458,0,6.882,0
289.500,0,6.882,0
289.542,0,6.882,0
289.583,0,6.886,0
289.625,0,6.866,0
289.667,0,6.908,0
289.708,0,6.884,0
289.750,0,6.886,0
289.792,0,6.882,0
289.833,0,6.882,0
289.875,0,6.862,0
289.917,0.067,6.823,0
289.958,0,6.908,0
290.000,0,6.928,0
290.042,0.31,6.598,0
290.083,0.253,6.637,0
290.125,0,6.91,0
290.167,0,6.91,0
290.208,0,6.928,0
290.250,0,6.888,0
290.292,0,6.902,0
290.333,0,6.908,0
290.375,0,6.912,0
290.417,0,6.93,0
290.458,0,6.862,0
290.500,0,6.896,0
290.542,0,6.91,0
290.583,0,6.91,0
290.625,0,6.906,0
290.667,0,6.91,0
290.708,0,6.89,0
290.750,0,6.878,0
290.792,0,6.876,0
290.833,0,6.878,0
290.875,0,6.874,0
290.917,0,6.874,0
290.958,0,6.872,0
291.000,0,6.872,0
291.042,0,6.872,0
291.083,0,6.872,0
291.125,0,6.872,0
291.167,0,6.872,0
291.208,0,6.884,0
291.250,0,6.902,0
291.292,0,6.88,0
291.333,0,6.902,0
291.375,0,6.902,0
291.417,0,6.904,0
291.458,0,6.876,0
291.500,0,6.876,0
291.542,0,6.888,0
291.583,0,6.486,0
291.625,0,7.322,0
291.667,0,7.62,0
291.708,0,7.564,0
291.750,0,7.336,0
291.792,0,7.536,0
291.833,0,7.534,0
291.875,0,7.528,0
291.917,0,7.506,0
291.958,0,7.528,0
292.000,0,7.548,0
292.042,0,7.526,0
292.083,0,7.53,0
292.125,0,7.532,0
292.167,0,7.51,0
292.208,0,7.55,0
292.250,0,7.526,0
292.292,0,7.506,0
292.333,0,7.526,0
292.375,0,7.53,0
292.417,0,7.544,0
292.458,0,7.546,0
292.500,0,7.502,0
292.542,0,7.52,0
292.583,0,7.106,0
292.625,0,6.972,0
292.667,0,7.082,0
292.708,0,7.074,0
292.750,0,7.086,0
292.792,0,7.078,0
292.833,0,7.08,0
292.875,0,7.088,0
292.917,0,7.08,0
292.958,0,7.088,0
293.000,0,7.08,0
293.042,0.001,7.087,0
293.083,0,7.08,0
293.125,0,7.088,0
293.167,0,7.08,0
293.208,0,7.088,0
293.250,0,7.082,0
293.292,0,7.088,0
293.333,0,7.062,0
293.375,0,7.096,0
293.417,0,6.344,0
293.458,0,7.084,0
293.500,0,7.08,0
293.542,0,7.088,0
293.583,0,7.08,0
293.625,0,7.066,0
293.667,0,7.108,0
293.708,0,7.084,0
293.750,0,7.092,0
293.792,0,7.084,0
293.833,0,7.076,0
293.875,0,7.084,0
293.917,0,7.092,0
293.958,0,7.084,0
294.000,0,7.108,0
294.042,0,7.066,0
294.083,0,7.084,0
294.125,0,7.092,0
294.167,0,7.084,0
294.208,0,7.092,0
294.250,0,7.084,0
294.292,0,7.092,0
294.333,0,7.084,0
294.375,0,7.092,0
294.417,0,7.084,0
294.458,0,7.066,0
294.500,0,7.058,0
294.542,0,7.058,0
294.583,0,7.066,0
294.625,0,7.058,0
294.667,0,7.066,0
294.708,0,7.058,0
294.750,0,7.066,0
294.792,0,7.058,0
294.833,0,7.064,0
294.875,0,6.784,0
294.917,0,6.516,0
294.958,0,6.506,0
295.000,0,6.516,0
295.042,0,6.506,0
295.083,0,6.506,0
295.125,0,6.516,0
295.167,0,6.506,0
295.208,0,6.516,0
295.250,0,6.506,0
295.292,0,6.516,0
295.333,0,6.506,0
295.375,0,6.516,0
295.417,0,6.492,0
295.458,0,6.516,0
295.500,0,6.522,0
295.542,0,6.516,0
295.583,0,6.596,0
295.625,0,6.5,0
295.667,0,6.482,0
295.708,0,6.496,0
295.750,0,6.498,0
295.792,0,6.512,0
295.833,0,6.502,0
295.875,0,6.48,0
295.917,0,6.504,0
295.958,0,6.5,0
296.000,0,6.504,0
296.042,0,6.5,0
296.083,0,6.52,0
296.125,0,6.482,0
296.167,0,6.5,0
296.208,0,6.504,0
296.250,0,6.5,0
296.292,0,6.504,0
296.333,0,6.5,0
296.375,0,6.504,0
296.417,0,6.498,0
296.458,0,6.498,0
296.500,0,6.494,0
296.542,0,6.498,0
296.583,0,6.496,0
296.625,0,6.496,0
296.667,0,6.502,0
296.708,0,6.496,0
296.750,0,6.5,0
296.792,0,6.5,0
296.833,0,6.504,0
296.875,0,6.5,0
296.917,0,6.504,0
296.958,0,6.5,0
297.000,0,6.504,0
297.042,0,6.5,0
297.083,0,6.504,0
297.125,0,6.5,0
297.167,0,6.5,0
297.208,0,6.504,0
297.250,0,6.5,0
297.292,0,6.506,0
297.333,0,6.502,0
297.375,0,6.492,0
297.417,0,6.522,0
297.458,0,6.504,0
297.500,0,6.494,0
297.542,0,6.94,0
297.583,0,7.002,0
297.625,0,7.002,0
297.667,0,6.994,0
297.708,0,7.004,0
297.750,0,7.014,0
297.792,0,7.008,0
297.833,0,7.014,0
297.875,0,7.024,0
297.917,0,7.014,0
297.958,0,6.99,0
298.000,0,7.008,0
298.042,0,7.014,0
298.083,0,7.008,0
298.125,0,7.018,0
298.167,0,7.008,0
298.208,0,7.022,0
298.250,0,7.018,0
298.292,0,7.03,0
298.333,0,7.028,0
298.375,0,7.122,0
298.417,0,7.908,0
298.458,0,22.372,0
298.500,0,13.506,0
298.542,0,6.846,0
298.583,0,6.846,0
298.625,0,7.258,0
298.667,0,7.338,0
298.708,0,7.338,0
298.750,0,7.338,0
298.792,0,7.338,0
298.833,0,7.34,0
298.875,0,7.34,0
298.917,0,7.342,0
298.958,0,7.342,0
299.000,0,7.342,0
299.042,0,7.342,0
299.083,0.255,7.087,0
299.125,0.324,7.018,0
299.167,0.149,7.193,0
299.208,0,7.342,0
299.250,0.088,7.254,0
299.292,0,7.342,0
299.333,0,7.342,0
299.375,0,7.342,0
299.417,0,7.342,0
299.458,0,7.342,0
299.500,0,7.33,0
299.542,0,7.342,0
299.583,0,7.342,0
299.625,0,7.354,0
299.667,0,7.342,0
299.708,0,7.344,0
299.750,0,7.344,0
299.792,0,7.344,0
299.833,0,7.324,0
299.875,0,7.346,0
299.917,0,7.356,0
299.958,0,7.346,0
300.000,0,7.346,0
300.042,0,7.346,0
300.083,0,7.346,0
300.125,0,7.358,0
300.167,0,7.326,0
300.208,0,7.356,0
300.250,0,7.346,0
300.292,0,7.346,0
300.333,0,7.338,0
300.375,0,7.346,0
300.417,0,7.346,0
300.458,0,7.346,0
300.500,0,7.346,0
300.542,0,7.346,0
300.583,0,7.356,0
300.625,0,7.338,0
300.667,0,7.346,0
300.708,0,7.346,0
300.750,0,7.348,0
300.792,0,7.348,0
300.833,0,7.348,0
300.875,0,7.35,0
300.917,0,7.35,0
300.958,0,7.35,0
301.000,0,7.35,0
301.042,0,7.35,0
301.083,0,7.35,0
301.125,0,7.35,0
301.167,0,7.35,0
301.208,0,7.35,0
301.250,0,7.35,0
301.292,0,7.35,0
301.333,0,7.338,0
301.375,0,7.35,0
301.417,0,7.35,0
301.458,0,7.362,0
301.500,0,7.35,0
301.542,0,7.35,0
301.583,0,7.35,0
301.625,0,7.35,0
301.667,0,7.35,0
301.708,0,7.34,0
301.750,0,7.35,0
301.792,0,7.35,0
301.833,0,7.35,0
301.875,0,7.35,0
301.917,0,7.35,0
301.958,0,7.36,0
302.000,0,7.33,0
302.042,0,7.35,0
302.083,0,7.35,0
302.125,0,7.35,0
302.167,0,7.358,0
302.208,0,7.35,0
302.250,0,7.34,0
302.292,0,7.35,0
302.333,0,7.35,0
302.375,0,7.278,0
302.417,0,6.632,0
302.458,0,6.824,0
302.500,0,6.832,0
302.542,0,6.824,0
302.583,0,6.832,0
302.625,0,6.824,0
302.667,0,6.834,0
302.708,0,6.826,0
302.750,0,6.834,0
302.792,0,6.828,0
302.833,0,6.838,0
302.875,0,6.83,0
302.917,0,6.838,0
302.958,0,6.83,0
303.000,0,6.836,0
303.042,0,6.83,0
303.083,0,6.83,0
303.125,0,6.838,0
303.167,0,6.83,0
303.208,0,6.838,0
303.250,0,6.83,0
303.292,0,6.838,0
303.333,0,6.814,0
303.375,0,6.83,0
303.417,0,6.838,0
303.458,0,6.846,0
303.500,0,6.838,0
303.542,0,6.83,0
303.583,0,6.838,0
303.625,0,6.83,0
303.667,0,6.838,0
303.708,0,6.83,0
303.750,0,6.822,0
303.792,0,6.83,0
303.833,0,6.838,0
303.875,0,6.83,0
303.917,0,6.83,0
303.958,0,6.838,0
304.000,0,6.846,0
304.042,0,6.838,0
304.083,0,6.814,0
304.125,0.204,6.634,0
304.167,0.349,6.481,0
304.208,0.336,6.502,0
304.250,0.46,6.37,0
304.292,0.207,6.631,0
304.333,0.089,6.741,0
304.375,0,6.83,0
304.417,0,6.838,0
304.458,0,6.83,0
304.500,0,6.838,0
304.542,0,6.83,0
304.583,0,6.838,0
304.625,0,6.83,0
304.667,0,6.838,0
304.708,0,6.828,0
304.750,0,6.834,0
304.792,0,6.826,0
304.833,0,6.836,0
304.875,0,6.828,0
304.917,0,6.828,0
304.958,0,6.836,0
305.000,0,6.824,0
305.042,0,6.834,0
305.083,0,6.826,0
305.125,0,6.836,0
305.167,0,6.826,0
305.208,0,6.834,0
305.250,0,6.826,0
305.292,0,6.834,0
305.333,0,6.81,0
305.375,0,6.842,0
305.417,0,6.834,0
305.458,0,6.826,0
305.500,0,6.834,0
305.542,0,6.826,0
305.583,0,6.82,0
305.625,0,6.826,0
305.667,0,6.836,0
305.708,0,6.842,0
305.750,0,6.834,0
305.792,0,6.826,0
305.833,0,6.834,0
305.875,0,6.826,0
305.917,0,6.812,0
305.958,0,6.838,0
306.000,0,6.824,0
306.042,0,6.834,0
306.083,0,6.84,0
306.125,0,6.818,0
306.167,0,6.826,0
306.208,0.106,6.728,0
306.250,0.046,6.778,0
306.292,0,6.834,0
306.333,0.096,6.728,0
306.375,0,6.824,0
306.417,0,6.834,0
306.458,0,6.826,0
306.500,0,6.834,0
306.542,0,6.826,0
306.583,0,6.836,0
306.625,0,6.828,0
306.667,0,6.838,0
306.708,0,6.828,0
306.750,0,6.836,0
306.792,0,6.826,0
306.833,0,6.834,0
306.875,0,6.826,0
306.917,0,6.826,0
306.958,0,6.834,0
307.000,0,6.824,0
307.042,0,6.834,0
307.083,0,6.824,0
307.125,0,6.834,0
307.167,0,6.824,0
307.208,0,6.834,0
307.250,0,6.824,0
307.292,0,6.824,0
307.333,0,6.834,0
307.375,0,6.824,0
307.417,0,6.834,0
307.458,0,6.824,0
307.500,0,6.834,0
307.542,0,6.828,0
307.583,0,6.838,0
307.625,0,6.83,0
307.667,0,6.822,0
307.708,0,6.83,0
307.750,0,6.838,0
307.792,0,6.846,0
307.833,0,6.83,0
307.875,0,6.838,0
307.917,0,6.83,0
307.958,0,6.836,0
308.000,0,6.812,0
308.042,0,6.836,0
308.083,0,6.828,0
308.125,0,6.836,0
308.167,0,6.826,0
308.208,0,6.834,0
308.250,0,6.824,0
308.292,0,6.834,0
308.333,0,6.824,0
308.375,0,6.824,0
308.417,0,6.834,0
308.458,0,6.828,0
308.500,0,6.838,0
308.542,0,6.83,0
308.583,0,6.838,0
308.625,0,6.83,0
308.667,0,6.838,0
308.708,0,6.83,0
308.750,0,6.838,0
308.792,0,6.83,0
308.833,0,6.83,0
308.875,0,6.838,0
308.917,0,6.83,0
308.958,0,6.838,0
309.000,0,6.83,0
309.042,0,6.838,0
309.083,0,6.83,0
309.125,0,6.838,0
309.167,0,6.83,0
309.208,0,6.838,0
309.250,0,6.83,0
309.292,0,6.83,0
309.333,0,6.838,0
309.375,0.02,6.81,0
309.417,0.001,6.835,0
309.458,0,6.826,0
309.500,0,6.836,0
309.542,0,6.83,0
309.583,0,6.836,0
309.625,0,6.83,0
309.667,0,6.838,0
309.708,0,6.83,0
309.750,0,6.838,0
309.792,0,6.814,0
309.833,0.003,6.827,0
309.875,0.153,6.685,0
309.917,0.199,6.631,0
309.958,0.298,6.54,0
310.000,0.275,6.571,0
310.042,0.259,6.579,0
310.083,0.393,6.437,0
310.125,0.464,6.358,0
310.167,0.477,6.353,0
310.208,0.466,6.372,0
310.250,0.554,6.276,0
310.292,0.68,6.158,0
310.333,0.682,6.162,0
310.375,0.779,6.033,0
310.417,0.771,6.067,0
310.458,0.663,6.167,0
310.500,0.531,6.307,0
310.542,0.433,6.397,0
310.583,0.435,6.403,0
310.625,0.435,6.395,0
310.667,0.418,6.412,0
310.708,0.509,6.329,0
310.750,0.487,6.343,0
310.792,0.62,6.218,0
310.833,0.663,6.167,0
310.875,0.704,6.134,0
310.917,0.769,6.061,0
310.958,0.851,5.987,0
311.000,0.408,3.011,0
311.042,0.666,6.172,0
311.083,1.647,12.029,0
311.125,1.253,5.585,0
311.167,1.015,5.815,0
311.208,1.023,5.807,0
311.250,0.971,5.867,0
311.292,0.914,5.916,0
311.333,0.88,5.958,0
311.375,0.867,5.963,0
311.417,0.865,5.973,0
311.458,0.877,5.953,0
311.500,0.844,5.994,0
311.542,0.69,6.14,0
311.583,0.658,6.18,0
311.625,0.659,6.171,0
311.667,0.706,6.132,0
311.708,0.787,6.027,0
311.750,0.894,5.936,0
311.792,0.952,5.886,0
311.833,0.981,5.865,0
311.875,0.974,5.864,0
311.917,0.991,5.839,0
311.958,0.968,5.87,0
312.000,0.974,5.84,0
312.042,1.041,5.797,0
312.083,1.059,5.771,0
312.125,1.18,5.658,0
312.167,1.132,5.698,0
312.208,1.087,5.751,0
312.250,1.092,5.738,0
312.292,1.059,5.771,0
312.333,1.061,5.777,0
312.375,1.045,5.785,0
312.417,1.06,5.778,0
312.458,0.947,5.883,0
312.500,0.932,5.906,0
312.542,0.845,5.985,0
312.583,0.836,6.002,0
312.625,0.833,5.997,0
312.667,0.836,6.002,0
312.708,0.904,5.926,0
312.750,0.905,5.925,0
312.792,0.919,5.919,0
312.833,1.068,5.762,0
312.875,1.112,5.726,0
312.917,1.119,5.711,0
312.958,1.086,5.752,0
313.000,1.033,5.797,0
313.042,0.964,5.874,0
313.083,1.03,5.8,0
313.125,1.054,5.784,0
313.167,1.087,5.743,0
313.208,1.097,5.733,0
313.250,1.086,5.752,0
313.292,1.076,5.754,0
313.333,1.072,5.766,0
313.375,1.077,5.753,0
313.417,1.004,5.834,0
313.458,0.895,5.935,0
313.500,0.832,6.006,0
313.542,0.702,6.128,0
313.583,0.609,6.229,0
313.625,0.597,6.217,0
313.667,0.805,6.025,0
313.708,0.82,6.034,0
313.750,0.93,5.9,0
313.792,1.091,5.747,0
313.833,1.098,5.732,0
313.875,0.976,5.862,0
313.917,0.972,5.858,0
313.958,0.99,5.832,0
314.000,1.013,5.817,0
314.042,1.03,5.808,0
314.083,1.153,5.677,0
314.125,1.155,5.683,0
314.167,1.161,5.685,0
314.208,1.147,5.683,0
314.250,1.227,5.611,0
314.292,1.203,5.611,0
314.333,1.197,5.641,0
314.375,1.12,5.71,0
314.417,0.998,5.84,0
314.458,0.913,5.917,0
314.500,0.787,6.051,0
314.542,0.707,6.123,0
314.583,0.71,6.128,0
314.625,0.691,6.139,0
314.667,0.774,6.056,0
314.708,0.897,5.941,0
314.750,0.94,5.89,0
314.792,1.1,5.738,0
314.833,0.992,5.838,0
314.875,0.989,5.849,0
314.917,0.976,5.854,0
314.958,1.057,5.781,0
315.000,0.993,5.837,0
315.042,0.975,5.863,0
315.083,1.008,5.822,0
315.125,1.126,5.704,0
315.167,1.136,5.702,0
315.208,1.236,5.594,0
315.250,1.179,5.659,0
315.292,1.131,5.699,0
315.333,1.183,5.655,0
315.375,1.097,5.733,0
315.417,1.01,5.828,0
315.458,0.96,5.87,0
315.500,0.846,5.992,0
315.542,0.768,6.062,0
315.583,0.671,6.159,0
315.625,0.731,6.107,0
315.667,0.746,6.084,0
315.708,0.8,6.038,0
315.750,0.912,5.918,0
315.792,0.925,5.897,0
315.833,1.035,5.795,0
315.875,0.932,5.922,0
315.917,0.951,5.879,0
315.958,0.958,5.88,0
316.000,1.089,5.741,0
316.042,1.056,5.782,0
316.083,1.08,5.75,0
316.125,1.091,5.723,0
316.167,1.19,5.648,0
316.208,1.328,5.502,0
316.250,1.298,5.54,0
316.292,1.285,5.545,0
316.333,1.138,5.698,0
316.375,1.052,5.804,0
316.417,0.949,5.883,0
316.458,0.945,5.895,0
316.500,0.865,5.983,0
316.542,0.872,5.968,0
316.583,0.853,5.995,0
316.625,0.859,5.981,0
316.667,0.776,6.064,0
316.708,0.794,6.054,0
316.750,0.903,5.937,0
316.792,0.921,5.927,0
316.833,0.83,6.01,0
316.875,0.809,6.039,0
316.917,0.814,6.026,0
316.958,0.853,5.995,0
317.000,0.949,5.891,0
317.042,0.939,5.909,0
317.083,0.92,5.92,0
317.125,0.912,5.936,0
317.167,0.959,5.881,0
317.208,1.022,5.818,0
317.250,1.038,5.81,0
317.292,1.007,5.833,0
317.333,0.93,5.918,0
317.375,0.812,6.028,0
317.417,0.927,5.921,0
317.458,0.868,5.972,0
317.500,0.892,5.956,0
317.542,0.899,5.941,0
317.583,0.891,5.949,0
317.625,0.741,6.107,0
317.667,0.703,6.137,0
317.708,0.806,6.042,0
317.750,0.896,5.944,0
317.792,0.932,5.916,0
317.833,0.951,5.873,0
317.875,0.973,5.891,0
317.917,0.988,5.836,0
317.958,1.013,5.851,0
318.000,0.935,5.905,0
318.042,0.902,5.946,0
318.083,0.876,5.964,0
318.125,0.867,5.973,0
318.167,0.854,5.994,0
318.208,0.909,5.931,0
318.250,0.923,5.909,0
318.292,0.999,5.841,0
318.333,1.048,5.8,0
318.375,0.899,5.941,0
318.417,0.901,5.963,0
318.458,0.805,6.035,0
318.500,0.682,6.166,0
318.542,0.512,6.312,0
318.583,0.461,6.379,0
318.625,0.481,6.367,0
318.667,0.567,6.273,0
318.708,0.782,6.066,0
318.750,0.795,6.045,0
318.792,0.937,5.911,0
318.833,0.949,5.907,0
318.875,0.968,5.864,0
318.917,0.842,5.998,0
318.958,0.983,5.865,0
319.000,0.86,5.98,0
319.042,0.87,5.97,0
319.083,1.026,5.822,0
319.125,1.009,5.831,0
319.167,1.018,5.83,0
319.208,1.027,5.813,0
319.250,1.016,5.832,0
319.292,1.021,5.819,0
319.333,1.09,5.758,0
319.375,1.084,5.756,0
319.417,0.889,5.959,0
319.458,0.802,6.038,0
319.500,0.681,6.167,0
319.542,0.592,6.248,0
319.583,0.575,6.265,0
319.625,0.656,6.192,0
319.667,0.652,6.188,0
319.708,0.769,6.079,0
319.750,0.781,6.059,0
319.792,0.863,5.985,0
319.833,0.846,5.994,0
319.875,0.769,6.079,0
319.917,0.634,6.206,0
